-1.52192E-01, 5.14595E-01, 1.01724E+01
-1.52192E-01, 5.14595E-01, 1.01724E+01
-1.52192E-01, 5.33644E-01, 1.01724E+01
-1.52192E-01, 5.33644E-01, 1.01724E+01
-1.52192E-01, 5.14595E-01, 1.01724E+01
-1.52192E-01, 4.95546E-01, 1.01914E+01
-1.52192E-01, 4.95546E-01, 1.01914E+01
-1.52192E-01, 4.95546E-01, 1.01914E+01
-1.52192E-01, 5.14595E-01, 1.01914E+01
-1.52192E-01, 5.14595E-01, 1.02105E+01
-1.71241E-01, 5.14595E-01, 1.02105E+01
-1.71241E-01, 4.95546E-01, 1.02105E+01
-1.71241E-01, 4.95546E-01, 1.02105E+01
-1.71241E-01, 4.95546E-01, 1.02105E+01
-1.71241E-01, 4.95546E-01, 1.02105E+01
-1.71241E-01, 4.95546E-01, 1.02295E+01
-1.71241E-01, 5.14595E-01, 1.02486E+01
-1.71241E-01, 5.33644E-01, 1.02676E+01
-1.71241E-01, 5.33644E-01, 1.02486E+01
-1.71241E-01, 5.33644E-01, 1.02295E+01
-1.71241E-01, 5.33644E-01, 1.02295E+01
-1.71241E-01, 5.33644E-01, 1.02295E+01
-1.71241E-01, 5.14595E-01, 1.02295E+01
-1.71241E-01, 5.14595E-01, 1.02295E+01
-1.71241E-01, 5.14595E-01, 1.02295E+01
-1.52192E-01, 5.14595E-01, 1.01914E+01
-1.52192E-01, 5.14595E-01, 1.01914E+01
-1.71241E-01, 5.14595E-01, 1.02105E+01
-1.71241E-01, 5.14595E-01, 1.02295E+01
-1.90291E-01, 5.33644E-01, 1.02295E+01
-1.90291E-01, 5.33644E-01, 1.02295E+01
-1.90291E-01, 5.33644E-01, 1.02295E+01
-1.90291E-01, 5.33644E-01, 1.02295E+01
-1.90291E-01, 5.52693E-01, 1.02486E+01
-1.90291E-01, 5.33644E-01, 1.02486E+01
-1.71241E-01, 5.33644E-01, 1.02486E+01
-1.52192E-01, 5.33644E-01, 1.02486E+01
-1.71241E-01, 5.33644E-01, 1.02486E+01
-1.71241E-01, 5.33644E-01, 1.02486E+01
