-9.50447E-02, 4.76496E-01, 1.03057E+01
-1.33143E-01, 5.71742E-01, 1.02486E+01
-1.71241E-01, 5.71742E-01, 1.01343E+01
-1.90291E-01, 4.95546E-01, 1.01152E+01
-1.71241E-01, 4.38398E-01, 1.01724E+01
-1.14094E-01, 4.95546E-01, 1.02867E+01
-9.50447E-02, 6.28890E-01, 1.03438E+01
-9.50447E-02, 7.81284E-01, 1.03057E+01
-1.52192E-01, 8.00333E-01, 1.01724E+01
-1.90291E-01, 6.86038E-01, 1.00771E+01
-1.71241E-01, 4.76496E-01, 1.00962E+01
-1.33143E-01, 3.43152E-01, 1.01724E+01
-7.59955E-02, 3.43152E-01, 1.02486E+01
-7.59955E-02, 4.19349E-01, 1.02676E+01
-1.14094E-01, 4.95546E-01, 1.01914E+01
-1.71241E-01, 4.57447E-01, 1.01152E+01
-2.09340E-01, 3.81250E-01, 1.01343E+01
-1.71241E-01, 3.62201E-01, 1.02295E+01
-1.14094E-01, 4.76496E-01, 1.03438E+01
-9.50447E-02, 6.28890E-01, 1.03819E+01
-1.14094E-01, 7.62234E-01, 1.03057E+01
-1.71241E-01, 7.43185E-01, 1.01724E+01
-2.09340E-01, 6.09841E-01, 1.00771E+01
-2.09340E-01, 4.19349E-01, 1.00962E+01
-1.52192E-01, 3.24103E-01, 1.01724E+01
-9.50447E-02, 3.43152E-01, 1.02676E+01
-9.50447E-02, 4.00300E-01, 1.02676E+01
-1.33143E-01, 4.38398E-01, 1.01914E+01
-1.71241E-01, 3.81250E-01, 1.01152E+01
-1.90291E-01, 3.24103E-01, 1.01343E+01
-1.71241E-01, 3.43152E-01, 1.02295E+01
-1.33143E-01, 4.76496E-01, 1.03057E+01
-1.33143E-01, 6.47939E-01, 1.03438E+01
-1.71241E-01, 7.62234E-01, 1.02486E+01
-2.09340E-01, 7.24136E-01, 1.01152E+01
-2.28389E-01, 5.52693E-01, 1.00390E+01
-2.09340E-01, 3.81250E-01, 1.00771E+01
-1.71241E-01, 3.05054E-01, 1.01914E+01
-1.33143E-01, 3.81250E-01, 1.02676E+01
-1.33143E-01, 4.95546E-01, 1.02676E+01
-1.71241E-01, 5.33644E-01, 1.01724E+01
-2.09340E-01, 4.95546E-01, 1.00962E+01
-2.09340E-01, 4.38398E-01, 1.01152E+01
-1.71241E-01, 4.76496E-01, 1.01914E+01
-1.33143E-01, 6.28890E-01, 1.02867E+01
-1.14094E-01, 8.00333E-01, 1.03057E+01
-1.71241E-01, 8.76530E-01, 1.02105E+01
-2.28389E-01, 8.00333E-01, 1.00962E+01
-2.47438E-01, 5.71742E-01, 1.00771E+01
-2.28389E-01, 3.81250E-01, 1.01343E+01
-1.71241E-01, 3.05054E-01, 1.02486E+01
-1.33143E-01, 3.81250E-01, 1.03057E+01
-1.52192E-01, 4.76496E-01, 1.02676E+01
-2.09340E-01, 4.95546E-01, 1.01724E+01
-2.47438E-01, 4.38398E-01, 1.01152E+01
-2.28389E-01, 3.81250E-01, 1.01724E+01
-1.90291E-01, 4.38398E-01, 1.02676E+01
-1.33143E-01, 5.90792E-01, 1.03629E+01
-1.33143E-01, 7.62234E-01, 1.03438E+01
-1.71241E-01, 8.19382E-01, 1.02295E+01
-2.28389E-01, 7.05087E-01, 1.01343E+01
-2.47438E-01, 4.95546E-01, 1.01152E+01
-2.09340E-01, 3.43152E-01, 1.01914E+01
-1.33143E-01, 3.62201E-01, 1.03057E+01
-1.33143E-01, 4.76496E-01, 1.03438E+01
-1.71241E-01, 5.71742E-01, 1.02867E+01
-2.28389E-01, 5.52693E-01, 1.01724E+01
